date,plate,park_location,service,arrival_time,start_handling_time,stop_handling_time,exit_time,qtime,htime,extime,dtime,loading,del_pick,del_size,pick_size,refrigerated,vehicle_type,vehicle_model,no_workers,side_company,side_postal,commodity_type,commodity_extra,number_stores,store_name1,store_floor1,store_number1,store_type1,opening1,no_branches1,link1,store_name2,store_floor2,store_number2,store_type2,opening2,no_branches2,link2,store_name3,store_floor3,store_number3,store_type3,opening3,no_branches3,link3,store_name4,store_floor4,store_number4,store_type4,opening4,no_branches4,link4,logo,employer,employer_type,reloads,stops,origin,origin_extra,morning_load,erp,start_work,stop_work,gas_refills,flex,flex_extra
25/06/15,YM1732A,street,GV,25/06/15 08:13,25/06/15 08:21,25/06/15 09:19,25/06/15 09:19,8,58,0,66,4,1,34,0,Y,HeavyTrucks,MITSUBISHI FIGHTER,1,WAREHOUSE LOGISTICS ASIA PL,NA,fresh_frozen_food,FRESH FOOD,1,Cold Storage,B1,Nov-16, supermarket, 8am to 10.30pm,59,http://www.streetdirectory.com/businessfinder/company_detail.php?companyid=119735&branchid=138255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WAREHOUSE LOGISTICS ASIA PL,COLD STORAGE",WAREHOUSE LOGISTICS ASIA PL,TRANSPORTATION/LOGISTICS,4,12,JURONG WEST,JURONG WEST,4,Y,01:00,21:30,3,NA,NA
25/06/15,GBB2769T,NA,GV,25/06/15 08:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OpenLightTrucks,Toyota Dyna 100,NA,NA,NA,NA,TRAYS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,XB6594T,street,garbage,25/06/15 08:18,25/06/15 08:19,25/06/15 08:34,25/06/15 08:34,1,15,0,16,NA,4,0,0,N,Others,GARBAGE TRUCK,2,NA,NA,service_trash,TRASH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,YL8214M,NA,GV,25/06/15 08:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ClosedLightTrucks,Others (Closed light),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,YN2367J,LB,GV,25/06/15 08:22,25/06/15 08:30,25/06/15 09:24,25/06/15 09:24,8,54,0,62,4,1,1.5,0,Y,ClosedLightTrucks,FUSO CANTER,1,NA,NA,nonperishable_food,YAKULT,1,Cold Storage,B1,Nov-16, supermarket, 8am to 10.30pm,59,http://www.streetdirectory.com/businessfinder/company_detail.php?companyid=119735&branchid=138255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YAKULT,YAKULT,SUPPLIER,1,"5,10",NORTH,NORTH,4,N,07:00,17:00,1,Y,HE CHOOSES TIME
25/06/15,YN6204U,NA,GV,25/06/15 08:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ClosedLightTrucks,Others (Closed light),NA,NA,NA,fresh_frozen_food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BIBIK'S CHOICE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GBB3192A,NA,GV,25/06/15 08:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Others,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GBC1335M,NA,GV,25/06/15 08:28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RENTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GBD722E,NA,GV,25/06/15 08:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Others,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZENITH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,YM5887K,LB,GV,25/06/15 08:32,25/06/15 08:50,25/06/15 08:59,25/06/15 08:59,18,9,0,27,1,1,0.5,0,Y,ClosedLightTrucks,MITSUBISHI CANTER,1,NA,NA,nonperishable_food,JUICE,1,Cold Storage,B1,Nov-16, supermarket, 8am to 10.30pm,59,http://www.streetdirectory.com/businessfinder/company_detail.php?companyid=119735&branchid=138255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SUNFRESH,SUNFRESH,SUPPLIER,2,"18,20",WEST,WEST,3,Y,04:00,15:00,3,N,COMPANY TELLS WHEN TO DELIVER
25/06/15,GBB8165X,LB,GV,25/06/15 08:34,25/06/15 08:53,25/06/15 09:15,25/06/15 09:15,19,22,0,41,4,3,3,1,N,ClosedLightTrucks,FUSO CANTER,NA,GOLDBELL LENSING PTE LTD,629887,nonperishable_food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TASTE SANTER LOVE HIGH,HIGH5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GBB608M,NA,GV,25/06/15 08:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OpenLightTrucks,Others (Open light),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,YN1046S,LB,GV,25/06/15 08:39,25/06/15 08:53,25/06/15 09:20,25/06/15 09:20,14,27,0,41,2,1,5,0,Y,ClosedLightTrucks,FUSO CANTER,1,NA,NA,fresh_frozen_food,FROZEN FOOD,1,Cold Storage,B1,Nov-16, supermarket, 8am to 10.30pm,59,http://www.streetdirectory.com/businessfinder/company_detail.php?companyid=119735&branchid=138255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FZ258 ZONOTTI COLOGY,BIG FOOD,TRANSPORTATION/LOGISTICS,1,"20,30",NA,ENTRIPINE ROAD,3,N,06:30,17:00,2,Y,NA
25/06/15,GBD3371P,NA,GV,25/06/15 08:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OpenLightTrucks,NISSAN CABSTAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,YN1730A,street,GV,25/06/15 08:43,25/06/15 08:44,25/06/15 08:48,25/06/15 08:48,1,4,0,5,NA,NA,NA,NA,Y,ClosedLightTrucks,FUSO CANTER,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,YM955E,NA,GV,25/06/15 08:44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ClosedLightTrucks,Others (Closed light),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RE&S FOOD FOR LIFE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,YN2972L,LB,GV,25/06/15 08:58,25/06/15 09:00,25/06/15 09:10,25/06/15 09:10,2,10,0,12,2,1,1,0,N,ClosedLightTrucks,ISUZU,3,GIORDANO,NA,clothing_accessories,APPAREL ,1,Giordano,2,Dec-13, fashion, 10am to 10pm,67,http://www.streetdirectory.com/giordano/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GIORDANO,GIORDANO",GIORDANO,RETAILER,1,12,PAYA LEBAR,PAYA LEBAR,4,Y,07:30,17:30,3,NA,NA
25/06/15,GY7758L,NA,GV,25/06/15 08:58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ClosedLightTrucks,Others (Closed light),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,G239U,LB,GV,25/06/15 09:01,25/06/15 09:06,25/06/15 09:14,25/06/15 09:14,5,8,0,13,2,1,0.2,0,N,OpenLightTrucks,CABSTAR,1,KHEO TRADING,110006,fresh_frozen_food,VEGETABLES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GBA33290,street,GV,25/06/15 09:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SmallVans,Others (Light),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,YM6621D,street,service,25/06/15 09:02,25/06/15 09:04,25/06/15 09:04,25/06/15 09:04,2,0,0,2,NA,4,0,0,N,ClosedLightTrucks,Others (Closed light),NA,NA,NA,service_trash,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GBA8628H,street,GV,25/06/15 09:03,25/06/15 09:05,25/06/15 09:10,25/06/15 09:10,2,5,0,7,NA,NA,NA,NA,Y,ClosedLightTrucks,NISSAN CABSTAR,1,LICHUAN FOOD PRODUCTS,NA,fresh_frozen_food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LICHUAN FOD PRODUCTS PL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,YM7856L,street,GV,25/06/15 09:05,25/06/15 09:06,25/06/15 09:40,25/06/15 09:40,1,34,0,35,2,1,2,0,N,ClosedLightTrucks,ISUZU MHR,1,NA,NA,fresh_frozen_food,VEGETABLES,5,Seoul Garden,3,03-May, food_restaurants, 10am to 10pm,15,http://www.streetdirectory.com/seoulgardensingapore/,MOS Burger,B1,39, food_restaurants, 10am to 10pm,31,http://www.streetdirectory.com/businessfinder/company_detail.php?companyid=68911&branchid=127270,The Manhattan FISH MARKET,2,06-Jul, food_restaurants, 10am to 10pm,15,http://www.streetdirectory.com/manhattan-fish-market/,Kopitiam,B2,10, food_restaurants, 7am to 10pm,77,http://www.kopitiam.biz/search-results/,NA,TRUST LINK,TRANSPORTATION/LOGISTICS,1,15,PAYA LEBAR,PAYA LEBAR,4,N,05:30,10:00,2,NA,NA
25/06/15,GW5312M,NA,GV,25/06/15 09:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,cosmetics_cleaning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,POLAR CAKES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,YL9169D,LB,GV,25/06/15 09:10,25/06/15 09:20,25/06/15 09:49,25/06/15 09:49,10,29,0,39,NA,1,0.1,0,Y,ClosedLightTrucks,ISUZU NHR,1,NA,NA,fresh_frozen_food,PORK BELLY SKINS,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TYSAN FOOD PTE LTD,EOE TYSAN FOOD PL POULTRY & FROZEN FOOD SUPPLY",TOH THYE SAN FARM,SUPPLIER,1,10,NORTH,NORTH,NA,NA,NA,NA,NA,Y,NA
25/06/15,YN1356Y,street,GV,25/06/15 09:10,25/06/15 09:20,25/06/15 09:33,25/06/15 09:33,10,13,0,23,2,1,NA,0,Y,ClosedLightTrucks,ISUZU,1,FERMIN,758221,fresh_frozen_food,MUSHROOM AND VEGETABLES,1,Cold Storage,B1,Nov-16, supermarket, 8am to 10.30pm,59,http://www.streetdirectory.com/businessfinder/company_detail.php?companyid=119735&branchid=138255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INDOGUNA ,INDUGUNA,SUPPLIER,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA
25/06/15,YN6316E,street,GV,25/06/15 09:10,25/06/15 09:21,25/06/15 10:00,25/06/15 10:00,11,39,0,50,3,1,8,0,Y,ClosedLightTrucks,MITSUBISHI CANTER,2,SEOW KHIM POLYTHELENCE CO PL,NA,stationery,DISPOSABLE UTENSILS,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SKP,SKP",SKP,SUPPLIER,1,20,CENTRAL/EAST,LOYANG,4,N,08:00,17:00,2~3,NA,NA
25/06/15,YL683U,street,GV,25/06/15 09:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ClosedLightTrucks,Others (Closed light),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,YK9174T,street,GV,25/06/15 09:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ClosedLightTrucks,Others (Closed light),NA,NA,NA,fresh_frozen_food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,YL3076C,street,GV,25/06/15 09:22,25/06/15 09:24,25/06/15 09:43,25/06/15 09:43,2,19,0,21,3,1,2,0,N,ClosedLightTrucks,MITSUBISHI ,NA,NA,NA,fresh_frozen_food,FROZEN FOOD,1,Cold Storage,B1,Nov-16, supermarket, 8am to 10.30pm,59,http://www.streetdirectory.com/businessfinder/company_detail.php?companyid=119735&branchid=138255,Swensençès,1,16/17, food_restaurants, 10.30am to 10.30pm (Weekday) 8am to 10.30pm (Weekend),22,http://www.streetdirectory.com/businessfinder/company_detail.php?companyid=119970&branchid=134443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CP GREAT FOODS,SEO ENG JOO FROZEN FOOD,SUPPLIER,1,20,JURONG WEST,JURONG WEST,3,N,08:30,16:00,3,NA,NA
25/06/15,YN2260H,NA,GV,25/06/15 09:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OpenLightTrucks,Others (Open light),NA,NA,NA,others,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GBB7990L,street,service,25/06/15 09:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ClosedLightTrucks,Others (Closed light),NA,NA,NA,service_trash,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SINGAPORE POST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,YK5356L,street,GV,25/06/15 09:25,25/06/15 09:42,25/06/15 09:44,25/06/15 09:44,17,2,0,19,NA,1,0.1,0,N,ClosedLightTrucks,Others (Closed light),2,NA,NA,nonperishable_food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LEILA PURE GHEE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,YK75E,street,GV,25/06/15 09:26,25/06/15 09:28,25/06/15 09:50,25/06/15 09:50,2,22,0,24,2,1,0.5,0,N,ClosedLightTrucks,MITSUBISHI,1,NA,NA,NA,NA,1,Kopitiam,B2,10, food_restaurants, 7am to 10pm,77,http://www.kopitiam.biz/search-results/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TGH,KEPPEL LOGISTICS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GY4815A,NA,GV,25/06/15 09:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GBD5262H,LB,GV,25/06/15 09:29,25/06/15 09:35,25/06/15 09:54,25/06/15 09:54,6,19,0,25,3,1,0.75,0,Y,ClosedLightTrucks,TOYOTA DYNA,1,DELI ASIA PTE,738322,nonperishable_food,OIL/CUPS,1,Old Chang Kee,1,1, food_restaurants, 6.30am to 10pm,76,http://www.streetdirectory.com/old-chang-kee-singapore/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DELI ASIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,YN2894D,street,GV,25/06/15 09:31,25/06/15 09:35,25/06/15 09:48,25/06/15 09:48,4,13,0,17,2,1,1,0,Y,ClosedLightTrucks,FUSO CANTER,3,CULINA PTE LTD,758046,nonperishable_food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CULINA PTE LTD,CULINA QUALITY FOOD AND BEVERAGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GZ2447L,street,GV,25/06/15 09:32,25/06/15 09:37,25/06/15 10:08,25/06/15 10:08,5,31,0,36,2,1,NA,0,Y,ClosedLightTrucks,ISUZU,1,STVE PTE,629887,fresh_frozen_food,MEAT,1,Kopitiam,B2,10, food_restaurants, 7am to 10pm,77,http://www.kopitiam.biz/search-results/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GAOJI,SUPPLIER,1,12,JURONG,JURONG,3,Y,07:00,17:00,3,N,NA
25/06/15,YM3098J,NA,GV,25/06/15 09:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ClosedLightTrucks,Others (Closed light),NA,NA,NA,nonperishable_food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NATUREL ORGANIC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,YM9249B,NA,GV,25/06/15 09:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ClosedLightTrucks,Others (Closed light),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,YM3355S,NA,GV,25/06/15 09:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ClosedLightTrucks,Others (Closed light),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LINKWAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,YM8063B,street,GV,25/06/15 09:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ClosedLightTrucks,Others (Closed light),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GBC9982S,street,GV,25/06/15 09:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OpenLightTrucks,NISSAN CABSTAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,YN7502P,street,GV,25/06/15 09:42,25/06/15 09:43,25/06/15 10:39,25/06/15 10:39,1,56,0,57,4,1,16,0,N,HeavyTrucks,ISUZU FU,3,NA,NA,nonperishable_food,"FOOD, DRINKS",1,Cold Storage,B1,Nov-16, supermarket, 8am to 10.30pm,59,http://www.streetdirectory.com/businessfinder/company_detail.php?companyid=119735&branchid=138255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRIDENT RESOURCES,TRIDENT RESOURCES PL",TRIDENT,TRANSPORTATION/LOGISTICS,5,"6,8",TAMPINES,TAMPINES,4,N,02:00,14:00,3,NA,NA
25/06/15,GW2500G,NA,people,25/06/15 09:44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OpenLightTrucks,Others (Open light),NA,NA,NA,service_trash,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GZ8021S,NA,GV,25/06/15 09:48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OpenLightTrucks,NISSAN CABSTAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,YN4277Y,NA,GV,25/06/15 09:49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ClosedLightTrucks,Others (Closed light),NA,NA,NA,fresh_frozen_food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THE CELLAR DOOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GBB5998D,street,GV,25/06/15 09:50,25/06/15 09:52,25/06/15 09:58,25/06/15 09:58,2,6,0,8,3,1,0.25,0,Y,ClosedLightTrucks,FUSO CANTER,1,OMNI AQUATIC SUPPLIES,128347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OMNI AQUATIC SUPPLIES PTE,OMNI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,YM6689J,LB,GV,25/06/15 09:52,25/06/15 09:55,25/06/15 10:17,25/06/15 10:17,3,22,0,25,3,1,NA,0,N,HeavyTrucks,FUSO CANTER,NA,NA,NA,fresh_frozen_food,"VEGETABLES,VEGETABLES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHOP NAM HUAT,CHOP NAM HUAT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,YM5933K,LB,GV,25/06/15 09:52,25/06/15 09:57,25/06/15 10:28,25/06/15 10:28,5,31,0,36,1,1,2,0,N,HeavyTrucks,ISUZU NPR,2,15 LOYANG LANE,508925,household,CHAIR,1,UOB Bank,B1,68/72,bank_moneychanger, 11am to 6pm (Mon to Fri) 11am to 4pm (Sat),48,http://www.uob.com.sg/uob-branches-and-atms/locator.html,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ABITEX SOFAS www.abitex.com.sg,ABITEX SOFAS",NA,MANUFACTURER,"1,2",8,PASIR RIS,PASIR RIS,NA,NA,NA,NA,NA,Y,NA
