"time","2015-06-24","2015-06-25","2015-06-26","2016-01-21","2016-01-22"
2016-01-01 11:11:04,7,9,33,41,48
2016-01-01 11:11:04,7,9,33,42,48
2016-01-01 11:11:04,7,9,33,41,48
2016-01-01 11:11:04,7,9,33,42,48
2016-01-01 11:11:09,7,9,33,43,48
2016-01-01 11:11:11,7,9,33,43,47
2016-01-01 11:11:13,7,9,33,42,47
2016-01-01 11:11:19,7,9,33,41,47
2016-01-01 11:11:24,6,9,33,41,47
2016-01-01 11:11:24,5,9,33,41,47
2016-01-01 11:11:24,6,9,33,41,47
2016-01-01 11:11:24,5,9,33,41,47
2016-01-01 11:11:33,5,9,33,41,48
2016-01-01 11:11:33,5,9,33,41,49
2016-01-01 11:11:33,5,9,33,41,48
2016-01-01 11:11:33,5,9,33,41,49
2016-01-01 11:11:36,5,9,33,41,50
2016-01-01 11:11:48,5,9,34,41,50
2016-01-01 11:11:53,5,9,35,41,50
2016-01-01 11:11:54,5,9,35,41,51
2016-01-01 11:12:07,6,9,35,40,51
2016-01-01 11:12:07,6,9,35,40,51
2016-01-01 11:12:15,6,9,34,40,51
2016-01-01 11:12:16,5,9,34,40,51
2016-01-01 11:12:23,5,9,34,40,50
2016-01-01 11:12:24,5,8,34,40,50
2016-01-01 11:12:28,5,8,34,40,49
2016-01-01 11:12:30,5,8,34,39,49
2016-01-01 11:12:34,5,8,34,38,49
2016-01-01 11:12:39,5,9,34,38,49
2016-01-01 11:12:55,5,10,34,38,49
2016-01-01 11:12:57,5,10,34,37,49
2016-01-01 11:13:06,5,10,33,37,49
2016-01-01 11:13:14,5,10,33,37,50
2016-01-01 11:13:16,5,10,33,38,50
2016-01-01 11:13:24,5,10,33,38,51
2016-01-01 11:13:26,5,10,34,38,51
2016-01-01 11:13:28,5,10,34,38,50
2016-01-01 11:13:29,5,10,34,39,50
2016-01-01 11:13:30,5,10,34,39,51
2016-01-01 11:13:34,5,10,34,39,50
2016-01-01 11:13:36,5,10,34,40,50
2016-01-01 11:13:42,5,10,33,40,50
2016-01-01 11:13:44,5,10,33,41,50
2016-01-01 11:13:48,5,11,33,41,50
2016-01-01 11:13:56,5,11,32,41,50
2016-01-01 11:14:05,5,11,32,41,49
2016-01-01 11:14:19,5,10,31,41,49
2016-01-01 11:14:19,5,10,31,41,49
2016-01-01 11:14:20,5,10,31,41,48
2016-01-01 11:14:29,5,11,31,41,48
2016-01-01 11:14:30,6,11,31,41,48
2016-01-01 11:14:32,6,11,31,40,48
2016-01-01 11:15:03,6,11,32,40,49
2016-01-01 11:15:03,6,11,32,40,49
2016-01-01 11:15:11,6,11,32,40,48
2016-01-01 11:15:13,6,12,32,40,48
2016-01-01 11:15:16,6,12,32,39,48
2016-01-01 11:15:17,6,12,32,38,48
2016-01-01 11:15:24,5,12,32,38,48
2016-01-01 11:15:43,5,12,33,38,48
2016-01-01 11:15:49,5,12,33,38,47
2016-01-01 11:15:53,5,11,33,38,47
2016-01-01 11:15:55,5,11,34,38,47
2016-01-01 11:16:00,5,11,35,38,47
2016-01-01 11:16:06,5,11,36,38,47
2016-01-01 11:16:17,5,11,35,38,47
2016-01-01 11:16:20,5,11,36,38,47
2016-01-01 11:16:24,4,11,36,38,48
2016-01-01 11:16:24,4,11,36,38,48
2016-01-01 11:16:30,4,11,35,39,48
2016-01-01 11:16:30,4,11,35,39,48
2016-01-01 11:16:31,4,11,36,39,48
2016-01-01 11:16:36,4,11,36,38,48
2016-01-01 11:16:37,4,11,36,38,47
2016-01-01 11:16:38,4,11,36,38,48
2016-01-01 11:16:38,4,11,36,38,47
2016-01-01 11:16:38,4,11,36,38,48
2016-01-01 11:16:38,4,11,36,38,47
2016-01-01 11:16:42,4,11,36,38,46
2016-01-01 11:16:49,4,11,36,38,45
2016-01-01 11:16:52,4,11,36,39,45
2016-01-01 11:17:06,4,11,36,39,46
2016-01-01 11:17:24,3,11,36,40,46
2016-01-01 11:17:24,3,11,36,40,46
2016-01-01 11:17:26,3,11,36,40,45
2016-01-01 11:17:27,3,11,35,40,45
2016-01-01 11:17:37,3,11,35,40,46
2016-01-01 11:17:45,3,11,35,40,47
2016-01-01 11:17:47,3,11,35,39,47
2016-01-01 11:17:49,3,11,34,39,47
2016-01-01 11:17:51,3,11,34,38,47
2016-01-01 11:18:06,3,11,34,38,48
2016-01-01 11:18:13,3,11,34,38,49
2016-01-01 11:18:24,3,10,34,38,49
2016-01-01 11:18:31,3,10,35,38,49
2016-01-01 11:18:32,3,10,35,38,50
2016-01-01 11:18:43,3,10,35,37,50
2016-01-01 11:18:49,3,10,35,37,49
2016-01-01 11:19:01,3,10,36,37,49
2016-01-01 11:19:02,3,10,36,36,49
2016-01-01 11:19:05,3,10,36,36,48
2016-01-01 11:19:06,3,10,35,36,48
2016-01-01 11:19:10,3,10,35,36,47
2016-01-01 11:19:13,3,10,35,36,46
2016-01-01 11:19:15,3,10,35,36,47
2016-01-01 11:19:21,3,10,35,37,46
2016-01-01 11:19:21,3,10,35,37,46
2016-01-01 11:19:24,3,9,35,37,46
2016-01-01 11:19:42,3,9,35,36,46
2016-01-01 11:19:45,3,9,35,35,46
2016-01-01 11:19:48,3,9,35,36,46
2016-01-01 11:19:58,3,9,35,36,45
2016-01-01 11:20:05,3,9,35,36,44
2016-01-01 11:20:21,3,9,34,36,44
2016-01-01 11:20:24,3,8,34,36,44
2016-01-01 11:20:25,3,8,34,37,44
2016-01-01 11:20:28,3,8,34,38,44
2016-01-01 11:20:49,3,8,34,38,43
2016-01-01 11:20:52,3,9,34,38,43
2016-01-01 11:21:10,4,9,34,38,43
2016-01-01 11:21:15,4,9,35,38,43
2016-01-01 11:21:21,4,9,35,39,43
2016-01-01 11:21:24,4,8,35,39,43
2016-01-01 11:21:26,4,8,35,38,43
2016-01-01 11:21:30,4,8,35,39,43
2016-01-01 11:21:39,4,8,35,39,42
2016-01-01 11:21:40,4,8,35,39,41
2016-01-01 11:21:45,4,8,35,40,42
2016-01-01 11:21:45,4,8,35,40,42
2016-01-01 11:21:50,4,8,35,40,41
2016-01-01 11:21:54,4,8,34,40,41
2016-01-01 11:22:05,5,8,34,40,41
2016-01-01 11:22:17,5,9,34,40,42
2016-01-01 11:22:17,5,9,34,40,42
2016-01-01 11:22:18,5,9,34,39,42
2016-01-01 11:22:24,5,8,34,39,42
2016-01-01 11:22:25,5,8,34,39,43
2016-01-01 11:22:26,5,8,34,39,44
2016-01-01 11:22:34,4,8,34,39,44
2016-01-01 11:22:51,4,8,33,39,44
2016-01-01 11:22:54,4,8,34,39,44
2016-01-01 11:22:56,4,8,34,39,45
2016-01-01 11:23:07,4,8,33,39,45
2016-01-01 11:23:13,4,8,33,39,44
2016-01-01 11:23:21,4,8,33,40,44
2016-01-01 11:23:27,4,8,33,39,44
2016-01-01 11:23:39,4,8,33,40,44
2016-01-01 11:23:40,4,8,33,41,44
2016-01-01 11:23:45,4,8,33,40,44
2016-01-01 11:23:46,4,8,34,40,44
2016-01-01 11:23:50,4,8,34,40,45
2016-01-01 11:23:53,4,8,34,40,46
2016-01-01 11:24:04,4,8,35,40,46
2016-01-01 11:24:05,4,8,35,40,45
2016-01-01 11:24:10,4,8,36,40,46
2016-01-01 11:24:10,4,8,36,40,46
2016-01-01 11:24:14,4,8,36,40,45
2016-01-01 11:24:17,5,8,36,40,45
2016-01-01 11:24:20,6,8,36,40,45
2016-01-01 11:24:24,6,8,36,40,46
2016-01-01 11:24:28,6,8,36,40,47
2016-01-01 11:24:29,6,8,35,40,47
2016-01-01 11:24:31,6,8,34,40,47
2016-01-01 11:24:41,6,8,34,40,48
2016-01-01 11:24:46,6,8,34,39,48
2016-01-01 11:25:03,6,8,34,38,48
2016-01-01 11:25:04,6,8,34,39,48
2016-01-01 11:25:07,6,8,33,39,48
2016-01-01 11:25:11,6,8,33,38,49
2016-01-01 11:25:11,6,8,33,38,48
2016-01-01 11:25:11,6,8,33,38,49
2016-01-01 11:25:11,6,8,33,38,48
2016-01-01 11:25:11,6,8,33,38,49
2016-01-01 11:25:11,6,8,33,38,48
2016-01-01 11:25:14,6,8,33,37,48
2016-01-01 11:25:15,6,8,32,37,48
2016-01-01 11:25:19,6,8,32,38,48
2016-01-01 11:25:35,6,8,32,37,48
2016-01-01 11:25:36,6,8,33,37,48
2016-01-01 11:25:44,5,8,33,36,48
2016-01-01 11:25:44,5,8,33,36,48
2016-01-01 11:25:46,5,8,33,35,48
2016-01-01 11:25:48,5,8,33,35,47
2016-01-01 11:25:50,5,8,33,35,48
2016-01-01 11:25:51,6,8,33,35,48
2016-01-01 11:25:52,6,8,33,36,48
2016-01-01 11:25:57,6,8,33,35,48
2016-01-01 11:26:19,6,8,33,35,47
2016-01-01 11:26:24,5,8,33,35,47
2016-01-01 11:26:30,5,8,33,35,48
2016-01-01 11:26:33,5,8,33,35,49
2016-01-01 11:26:40,5,8,33,35,48
2016-01-01 11:26:49,5,8,33,35,47
2016-01-01 11:26:58,5,8,33,35,46
2016-01-01 11:27:05,5,8,33,35,47
2016-01-01 11:27:08,5,8,34,35,47
2016-01-01 11:27:10,5,8,35,35,47
2016-01-01 11:27:14,5,8,35,36,47
2016-01-01 11:27:30,5,8,35,36,46
2016-01-01 11:27:38,5,9,35,36,46
2016-01-01 11:27:48,5,9,35,36,45
2016-01-01 11:27:54,5,9,35,36,44
2016-01-01 11:27:58,5,9,36,36,44
2016-01-01 11:28:15,5,9,36,36,43
2016-01-01 11:28:17,5,9,36,36,42
2016-01-01 11:28:19,5,9,37,35,42
2016-01-01 11:28:19,5,9,37,35,42
2016-01-01 11:28:21,6,9,36,35,42
2016-01-01 11:28:21,6,9,36,35,42
2016-01-01 11:28:24,6,8,36,35,42
2016-01-01 11:28:27,6,8,36,35,41
2016-01-01 11:28:29,6,8,36,35,40
2016-01-01 11:28:45,6,8,36,36,40
2016-01-01 11:28:49,6,8,36,35,40
2016-01-01 11:28:59,6,8,35,35,40
2016-01-01 11:29:08,6,8,35,34,40
2016-01-01 11:29:09,6,8,35,33,39
2016-01-01 11:29:09,6,8,35,33,39
2016-01-01 11:29:10,6,8,34,33,39
2016-01-01 11:29:10,6,8,34,33,39
2016-01-01 11:29:10,6,8,33,33,39
2016-01-01 11:29:10,6,8,33,33,39
2016-01-01 11:29:18,6,8,33,33,40
2016-01-01 11:29:26,6,8,33,32,40
2016-01-01 11:29:31,6,8,33,33,40
2016-01-01 11:29:38,6,8,33,32,40
2016-01-01 11:29:40,6,8,33,33,40
2016-01-01 11:29:59,7,8,33,33,40
2016-01-01 11:30:01,7,8,33,34,40
2016-01-01 11:30:10,7,8,33,34,41
2016-01-01 11:30:11,7,8,32,34,41
2016-01-01 11:30:20,7,8,32,35,41
2016-01-01 11:30:22,7,8,32,36,41
2016-01-01 11:30:30,8,8,32,36,41
2016-01-01 11:30:32,8,8,32,36,42
2016-01-01 11:30:33,8,8,32,37,42
2016-01-01 11:30:40,8,8,33,37,42
2016-01-01 11:30:50,8,8,33,37,41
2016-01-01 11:30:51,8,8,33,37,40
2016-01-01 11:31:11,8,8,33,37,41
2016-01-01 11:31:13,8,8,33,37,42
2016-01-01 11:31:16,8,8,34,37,42
2016-01-01 11:31:24,8,8,34,36,42
2016-01-01 11:31:26,8,9,34,36,42
2016-01-01 11:31:37,8,9,34,37,41
2016-01-01 11:31:37,8,9,34,37,41
2016-01-01 11:31:39,8,9,34,37,42
2016-01-01 11:31:50,8,9,35,37,42
2016-01-01 11:31:54,7,9,35,37,42
2016-01-01 11:32:00,8,9,35,37,42
2016-01-01 11:32:06,9,9,34,37,42
2016-01-01 11:32:06,9,9,34,37,42
2016-01-01 11:32:13,9,9,34,37,43
2016-01-01 11:32:16,9,9,35,36,43
2016-01-01 11:32:16,9,9,35,36,43
2016-01-01 11:32:22,9,9,35,36,44
2016-01-01 11:32:23,9,9,36,36,44
2016-01-01 11:32:24,8,8,37,36,44
2016-01-01 11:32:24,8,8,37,36,44
2016-01-01 11:32:24,8,8,37,36,44
2016-01-01 11:32:28,8,8,37,37,44
2016-01-01 11:32:29,8,8,37,37,43
2016-01-01 11:32:31,8,8,37,36,43
2016-01-01 11:32:39,8,8,38,36,43
2016-01-01 11:32:39,8,8,39,36,43
2016-01-01 11:32:39,8,8,38,36,43
2016-01-01 11:32:39,8,8,39,36,43
2016-01-01 11:32:46,8,8,39,36,42
2016-01-01 11:32:50,8,7,39,36,42
2016-01-01 11:32:53,8,7,39,36,43
2016-01-01 11:32:55,8,7,39,35,43
2016-01-01 11:33:00,8,7,40,35,43
2016-01-01 11:33:02,8,7,39,35,43
2016-01-01 11:33:05,8,7,40,35,43
2016-01-01 11:33:24,7,7,40,35,43
2016-01-01 11:33:31,7,7,40,35,44
2016-01-01 11:33:35,7,7,40,35,45
2016-01-01 11:33:42,8,7,40,35,45
2016-01-01 11:33:45,8,7,41,35,45
2016-01-01 11:34:01,8,7,41,36,45
2016-01-01 11:34:07,8,7,41,36,44
2016-01-01 11:34:08,8,7,41,37,44
2016-01-01 11:34:10,8,7,41,37,43
2016-01-01 11:34:20,8,7,41,37,44
2016-01-01 11:34:24,8,6,41,37,44
2016-01-01 11:34:26,8,6,41,37,43
2016-01-01 11:34:32,8,6,41,38,43
2016-01-01 11:34:47,8,6,41,37,43
2016-01-01 11:34:49,8,6,41,37,42
2016-01-01 11:34:56,8,6,41,37,41
2016-01-01 11:35:02,8,6,40,37,41
2016-01-01 11:35:03,8,6,40,37,40
2016-01-01 11:35:07,8,7,40,37,40
2016-01-01 11:35:22,8,7,40,37,41
2016-01-01 11:35:24,7,7,40,37,41
2016-01-01 11:35:29,7,7,40,36,41
2016-01-01 11:35:34,7,7,40,36,42
2016-01-01 11:35:44,7,7,39,36,42
2016-01-01 11:35:55,7,7,39,37,43
2016-01-01 11:35:55,7,7,39,37,43
2016-01-01 11:36:07,7,7,39,37,42
2016-01-01 11:36:08,7,7,39,37,43
2016-01-01 11:36:13,7,7,39,36,43
2016-01-01 11:36:14,7,7,39,35,43
2016-01-01 11:36:16,7,7,39,34,43
2016-01-01 11:36:44,7,7,38,34,43
2016-01-01 11:36:50,7,7,37,34,43
2016-01-01 11:37:01,8,7,37,34,43
2016-01-01 11:37:07,8,7,37,33,43
2016-01-01 11:37:12,8,7,37,32,43
2016-01-01 11:37:19,8,7,37,32,42
2016-01-01 11:37:24,8,7,38,32,42
2016-01-01 11:37:25,8,7,38,31,42
2016-01-01 11:37:28,8,7,38,31,41
2016-01-01 11:37:31,8,7,37,31,41
2016-01-01 11:37:34,8,7,37,31,42
2016-01-01 11:37:44,8,7,37,32,42
2016-01-01 11:37:48,8,8,37,32,42
2016-01-01 11:37:55,8,8,37,32,43
2016-01-01 11:37:57,8,8,37,32,44
2016-01-01 11:38:08,8,9,37,32,44
2016-01-01 11:38:09,8,9,37,31,44
2016-01-01 11:38:11,8,9,37,32,43
2016-01-01 11:38:11,8,9,37,32,43
2016-01-01 11:38:13,8,9,36,32,43
2016-01-01 11:38:14,8,9,36,31,43
2016-01-01 11:38:30,8,9,36,31,42
2016-01-01 11:38:41,8,9,35,31,42
2016-01-01 11:38:52,8,9,36,31,42
2016-01-01 11:38:56,8,9,36,30,42
2016-01-01 11:39:01,8,9,36,29,42
2016-01-01 11:39:14,8,9,37,29,42
2016-01-01 11:39:19,8,9,37,29,43
2016-01-01 11:39:24,7,9,37,29,43
2016-01-01 11:39:29,8,9,37,30,43
2016-01-01 11:39:29,8,9,37,30,43
2016-01-01 11:39:33,8,9,37,31,43
2016-01-01 11:39:40,8,9,37,30,43
2016-01-01 11:39:42,8,9,36,30,43
2016-01-01 11:39:45,8,10,36,30,43
2016-01-01 11:40:02,8,10,36,30,42
2016-01-01 11:40:13,8,10,36,30,41
2016-01-01 11:40:18,8,10,36,29,41
2016-01-01 11:40:20,8,10,35,29,41
2016-01-01 11:40:24,8,9,35,29,41
2016-01-01 11:40:24,8,8,35,29,41
2016-01-01 11:40:24,8,8,35,29,41
2016-01-01 11:40:24,8,9,35,29,41
2016-01-01 11:40:25,8,9,34,29,41
2016-01-01 11:40:27,8,9,34,30,41
2016-01-01 11:40:32,8,9,34,31,41
2016-01-01 11:40:45,8,9,34,30,42
2016-01-01 11:40:45,8,9,34,30,42
2016-01-01 11:40:49,8,9,34,31,42
2016-01-01 11:40:54,8,9,34,32,42
2016-01-01 11:41:01,8,9,34,31,42
2016-01-01 11:41:04,8,9,33,32,42
2016-01-01 11:41:04,8,9,33,32,42
2016-01-01 11:41:07,8,9,32,32,42
2016-01-01 11:41:13,8,9,32,33,42
2016-01-01 11:41:16,8,9,33,33,42
2016-01-01 11:41:22,8,9,33,32,42
2016-01-01 11:41:24,8,9,32,32,42
2016-01-01 11:41:25,8,9,32,32,42
2016-01-01 11:41:30,9,9,32,32,42
2016-01-01 11:41:41,9,9,32,32,41
2016-01-01 11:41:50,9,9,32,32,42
2016-01-01 11:41:52,9,9,32,32,41
2016-01-01 11:42:03,9,9,32,33,40
2016-01-01 11:42:03,9,9,32,33,40
2016-01-01 11:42:07,9,9,32,34,40
2016-01-01 11:42:17,9,9,32,35,40
2016-01-01 11:42:26,9,9,32,36,40
2016-01-01 11:42:28,9,9,32,37,40
2016-01-01 11:42:29,9,9,32,36,39
2016-01-01 11:42:29,9,9,32,36,39
2016-01-01 11:42:31,9,9,32,36,38
2016-01-01 11:42:32,9,9,32,36,39
2016-01-01 11:42:33,9,9,31,36,39
2016-01-01 11:42:48,9,9,31,36,38
2016-01-01 11:42:55,9,9,30,36,38
2016-01-01 11:42:56,9,9,30,37,38
2016-01-01 11:43:06,9,9,30,37,37
2016-01-01 11:43:07,9,9,31,37,37
2016-01-01 11:43:21,9,9,31,37,36
2016-01-01 11:43:23,10,9,31,37,36
2016-01-01 11:43:24,9,9,30,37,36
2016-01-01 11:43:24,9,9,30,37,36
2016-01-01 11:43:35,9,9,30,37,35
2016-01-01 11:43:40,9,9,29,37,35
2016-01-01 11:43:58,9,9,29,36,35
2016-01-01 11:43:59,9,9,29,35,35
2016-01-01 11:44:03,9,9,29,36,35
2016-01-01 11:44:08,9,9,29,36,36
2016-01-01 11:44:10,9,9,29,36,35
2016-01-01 11:44:12,9,9,30,36,35
2016-01-01 11:44:20,9,9,30,36,36
2016-01-01 11:44:24,8,9,30,36,36
2016-01-01 11:44:25,8,9,30,36,37
2016-01-01 11:44:32,8,9,30,36,38
2016-01-01 11:44:47,7,9,29,36,38
2016-01-01 11:44:47,7,9,29,36,38
2016-01-01 11:44:48,8,9,29,36,38
2016-01-01 11:45:02,8,9,29,37,38
2016-01-01 11:45:24,7,9,28,37,38
2016-01-01 11:45:24,7,9,28,37,38
2016-01-01 11:45:40,7,9,28,37,37
2016-01-01 11:45:48,7,9,28,36,37
2016-01-01 11:45:53,7,9,28,36,38
2016-01-01 11:45:58,7,9,28,36,39
2016-01-01 11:46:01,7,9,28,36,40
2016-01-01 11:46:05,7,9,27,36,40
2016-01-01 11:46:06,7,9,26,36,40
2016-01-01 11:46:13,7,9,26,36,39
2016-01-01 11:46:25,7,9,27,36,39
2016-01-01 11:46:37,7,9,27,36,40
2016-01-01 11:46:41,7,9,27,36,41
2016-01-01 11:46:43,7,9,28,36,41
2016-01-01 11:46:53,7,9,28,35,41
2016-01-01 11:47:08,7,9,27,35,41
2016-01-01 11:47:18,7,9,26,34,41
2016-01-01 11:47:18,7,9,26,34,41
2016-01-01 11:47:28,7,9,26,34,42
2016-01-01 11:47:49,7,9,26,33,42
2016-01-01 11:47:57,7,9,26,33,41
2016-01-01 11:48:02,7,9,26,33,40
2016-01-01 11:48:05,7,9,25,33,40
2016-01-01 11:48:11,7,9,26,33,40
2016-01-01 11:48:23,7,9,27,33,40
2016-01-01 11:48:32,7,9,27,34,40
2016-01-01 11:48:38,7,10,27,34,40
2016-01-01 11:48:48,8,10,27,34,40
2016-01-01 11:48:49,8,10,27,34,39
2016-01-01 11:48:52,8,10,27,34,40
2016-01-01 11:48:53,8,10,27,34,41
2016-01-01 11:48:57,8,10,27,34,42
2016-01-01 11:48:58,8,10,27,34,43
2016-01-01 11:49:02,8,10,27,34,42
2016-01-01 11:49:36,8,10,27,34,43
2016-01-01 11:49:44,8,10,28,33,43
2016-01-01 11:49:44,8,10,28,33,43
2016-01-01 11:49:45,8,10,28,32,43
2016-01-01 11:49:47,8,10,28,32,42
2016-01-01 11:49:54,8,10,29,32,42
2016-01-01 11:49:57,8,10,30,32,42
2016-01-01 11:50:00,8,10,30,32,41
2016-01-01 11:50:09,8,10,30,32,42
2016-01-01 11:50:10,8,10,29,32,42
2016-01-01 11:50:14,8,11,29,32,42
2016-01-01 11:50:19,8,12,29,32,42
2016-01-01 11:50:20,8,12,30,32,42
2016-01-01 11:50:31,9,12,30,32,42
2016-01-01 11:50:35,9,12,30,32,41
2016-01-01 11:50:39,10,12,30,32,41
2016-01-01 11:50:45,10,12,29,32,41
2016-01-01 11:50:49,10,12,29,32,40
2016-01-01 11:50:49,10,12,29,32,39
2016-01-01 11:50:49,10,12,29,32,40
2016-01-01 11:50:49,10,12,29,32,39
2016-01-01 11:50:58,10,12,29,32,40
2016-01-01 11:51:06,10,12,29,32,41
2016-01-01 11:51:15,10,12,29,32,40
2016-01-01 11:51:20,10,12,29,32,41
2016-01-01 11:51:24,10,11,29,31,41
2016-01-01 11:51:24,10,11,29,31,41
2016-01-01 11:51:44,10,11,28,31,41
2016-01-01 11:51:47,10,11,28,31,42
2016-01-01 11:51:49,10,11,28,31,41
2016-01-01 11:52:03,9,11,28,31,41
2016-01-01 11:52:05,9,11,27,31,41
2016-01-01 11:52:14,9,11,27,30,41
2016-01-01 11:52:18,9,11,27,30,40
2016-01-01 11:52:24,8,11,27,30,40
2016-01-01 11:52:46,8,11,27,30,41
2016-01-01 11:52:49,8,11,27,29,41
2016-01-01 11:52:49,8,11,27,28,41
2016-01-01 11:52:49,8,11,27,29,41
2016-01-01 11:52:49,8,11,27,28,41
2016-01-01 11:52:51,8,11,27,28,42
2016-01-01 11:52:52,8,11,27,28,43
2016-01-01 11:52:57,8,11,27,27,43
2016-01-01 11:52:57,8,11,27,27,43
2016-01-01 11:52:57,8,11,27,26,43
2016-01-01 11:52:57,8,11,27,26,43
2016-01-01 11:52:58,9,11,27,26,43
2016-01-01 11:53:02,9,11,27,25,43
2016-01-01 11:53:05,9,11,27,25,44
2016-01-01 11:53:18,9,11,27,25,43
2016-01-01 11:54:01,9,11,26,25,43
2016-01-01 11:54:07,9,11,26,25,42
2016-01-01 11:54:15,9,11,27,25,42
2016-01-01 11:54:22,8,11,27,25,42
2016-01-01 11:54:24,8,10,27,25,42
2016-01-01 11:54:24,8,10,27,25,42
2016-01-01 11:54:24,8,10,27,25,42
2016-01-01 11:54:24,9,10,27,25,42
2016-01-01 11:54:24,9,10,27,25,42
2016-01-01 11:54:24,9,10,27,25,42
2016-01-01 11:54:33,9,10,27,25,42
2016-01-01 11:54:43,9,10,26,25,42
2016-01-01 11:54:49,9,10,26,24,42
2016-01-01 11:54:50,9,10,26,25,42
2016-01-01 11:54:52,9,10,26,25,41
2016-01-01 11:54:57,9,10,26,25,42
2016-01-01 11:55:07,9,10,26,26,42
2016-01-01 11:55:10,9,10,26,26,43
2016-01-01 11:55:19,9,10,26,27,43
2016-01-01 11:55:24,8,10,26,27,43
2016-01-01 11:55:24,7,10,26,27,43
2016-01-01 11:55:24,7,10,26,27,43
2016-01-01 11:55:24,8,10,26,27,43
2016-01-01 11:55:28,8,10,26,27,42
2016-01-01 11:55:37,8,10,27,27,42
2016-01-01 11:55:38,8,10,27,27,41
2016-01-01 11:55:48,6,10,27,27,41
2016-01-01 11:55:49,6,10,27,26,41
2016-01-01 11:55:57,5,10,27,26,41
2016-01-01 11:56:17,5,10,26,26,42
2016-01-01 11:56:17,5,10,26,26,42
2016-01-01 11:56:24,4,10,26,26,42
2016-01-01 11:56:24,4,10,26,26,42
2016-01-01 11:56:24,3,10,26,26,42
2016-01-01 11:56:24,2,10,26,26,42
2016-01-01 11:56:24,4,10,26,26,42
2016-01-01 11:56:24,3,10,26,26,42
2016-01-01 11:56:24,2,10,26,26,42
2016-01-01 11:56:24,3,10,26,26,42
2016-01-01 11:56:24,2,10,26,26,42
2016-01-01 11:56:25,2,10,26,26,41
2016-01-01 11:56:33,2,10,25,26,41
2016-01-01 11:56:44,2,10,26,26,41
2016-01-01 11:56:46,2,10,26,27,41
2016-01-01 11:56:49,2,10,26,28,41
2016-01-01 11:56:51,2,10,27,28,41
2016-01-01 11:56:56,2,10,27,28,42
2016-01-01 11:57:03,2,10,28,28,42
2016-01-01 11:57:07,2,10,28,28,43
2016-01-01 11:57:10,2,10,28,29,43
2016-01-01 11:57:12,2,10,28,29,42
2016-01-01 11:57:14,2,10,29,29,42
2016-01-01 11:57:15,2,10,28,29,42
2016-01-01 11:57:18,2,10,27,29,42
2016-01-01 11:57:19,2,10,27,29,43
2016-01-01 11:57:21,2,10,27,30,43
2016-01-01 11:57:27,2,10,28,30,43
2016-01-01 11:58:16,2,10,28,30,44
2016-01-01 11:58:19,2,10,28,30,45
2016-01-01 11:58:49,2,10,28,29,45
2016-01-01 11:58:50,2,10,28,29,44
2016-01-01 11:58:54,3,10,28,29,44
2016-01-01 11:59:02,3,10,28,30,44
2016-01-01 11:59:03,3,10,28,31,44
2016-01-01 11:59:06,3,10,29,31,44
2016-01-01 11:59:10,3,10,29,32,45
2016-01-01 11:59:10,3,10,29,32,45
2016-01-01 11:59:17,3,10,28,32,45
2016-01-01 11:59:27,3,10,28,32,46
2016-01-01 11:59:35,3,10,29,32,46
2016-01-01 11:59:38,3,11,29,32,46
2016-01-01 11:59:50,3,11,30,32,46
2016-01-01 11:59:55,3,11,31,32,46
2016-01-01 11:59:58,3,11,31,32,45
2016-01-01 12:00:00,3,11,31,32,44
2016-01-01 12:00:11,3,11,31,33,44
2016-01-01 12:00:16,4,11,31,33,44
2016-01-01 12:00:18,3,11,31,33,44
2016-01-01 12:00:19,3,11,30,33,44
2016-01-01 12:00:20,4,11,30,33,44
2016-01-01 12:00:28,4,11,30,34,44
2016-01-01 12:00:43,4,11,30,35,44
2016-01-01 12:00:49,4,11,30,34,44
2016-01-01 12:00:51,4,11,30,34,43
2016-01-01 12:00:52,4,11,30,35,43
2016-01-01 12:01:00,4,11,31,35,43
2016-01-01 12:01:12,4,11,31,35,44
2016-01-01 12:01:16,4,11,31,35,43
2016-01-01 12:01:24,4,11,31,35,42
2016-01-01 12:01:49,4,11,31,36,42
2016-01-01 12:01:50,4,12,31,36,42
2016-01-01 12:01:57,5,12,31,36,42
2016-01-01 12:02:05,5,12,31,36,41
2016-01-01 12:02:06,5,13,31,36,41
2016-01-01 12:02:11,6,13,31,36,41
2016-01-01 12:02:12,6,13,31,36,40
2016-01-01 12:02:13,6,13,31,36,39
2016-01-01 12:02:17,6,13,31,36,38
2016-01-01 12:02:24,6,13,32,37,38
2016-01-01 12:02:24,6,13,32,37,38
2016-01-01 12:02:24,6,13,33,37,38
2016-01-01 12:02:24,6,13,33,37,38
2016-01-01 12:02:24,6,13,32,37,38
2016-01-01 12:02:24,6,13,33,37,38
2016-01-01 12:02:36,6,13,33,37,39
2016-01-01 12:02:40,6,13,33,38,39
2016-01-01 12:03:06,6,13,33,39,39
2016-01-01 12:03:09,6,13,33,39,38
2016-01-01 12:03:12,6,13,33,40,38
2016-01-01 12:03:14,6,13,33,40,37
2016-01-01 12:03:17,6,13,32,40,37
2016-01-01 12:03:21,5,13,32,40,37
2016-01-01 12:03:24,5,12,32,40,37
2016-01-01 12:03:35,4,12,32,40,37
2016-01-01 12:03:42,4,12,32,41,37
2016-01-01 12:03:59,5,12,32,41,37
2016-01-01 12:04:16,6,12,32,41,37
2016-01-01 12:04:41,7,12,32,41,37
